1,1,1,0,1,2,3,3,0,0,0,1,2,2,0,0,1,1,3,3,0,0,0,1,1,1,2,0,1,1,0
2,2,5,1,3,3,0,2,2,5,1,1,1,4,1,0,2,2,5,0,1,1,1,1,0,2,3,3,0,0,1
3,2,5,0,0,1,2,0,1,1,2,3,3,0,0,1,1,1,1,0,1,2,0,1,3,3,0,0,1,1,1
4,0,2,2,2,0,1,1,3,3,0,5,5,1,1,1,3,3,0,0,4,1,2,2,2,5,5,1,3,3,0
5,3,3,0,0,1,1,1,0,1,1,2,0,1,2,2,0,0,0,1,3,3,5,5,5,5,1,2,0,1,2
6,1,1,1,1,0,0,0,1,2,0,0,1,3,3,3,5,5,1,1,2,0,1,1,0,1,1,1,2,2,3
7,5,1,1,0,0,1,1,2,2,0,0,1,3,3,0,0,1,1,2,2,2,0,1,1,1,2,0,0,1,1
8,1,0,1,1,2,2,0,1,1,4,1,0,0,1,2,2,2,0,0,1,1,3,3,0,5,5,0,1,1,1
9,5,1,2,2,0,1,2,0,1,1,0,5,0,1,1,1,1,0,1,3,3,0,5,1,1,0,0,1,2,0
10,4,2,0,0,1,1,1,1,3,3,0,2,2,0,1,4,0,0,1,1,0,2,2,0,0,1,3,3,0,0
11,3,0,0,1,1,1,0,0,5,2,2,0,1,1,0,4,1,2,2,0,1,1,1,1,3,3,0,0,0,2
12,1,0,0,1,3,3,5,5,5,1,1,1,0,0,1,4,1,1,1,0,1,1,1,1,2,0,2,2,0,1
13,0,3,3,0,0,0,4,1,5,5,5,0,1,2,0,1,2,2,0,0,1,1,1,2,5,5,5,1,3,3
14,1,1,1,2,3,3,0,0,1,4,5,5,5,1,1,3,3,0,0,1,1,2,2,0,2,2,5,1,1,3
15,0,0,1,1,0,2,3,3,0,0,1,2,2,0,1,2,0,5,2,2,0,1,1,3,3,0,0,1,1,1
16,3,3,0,0,1,1,2,0,0,1,2,0,4,2,0,1,3,3,0,5,4,1,1,0,1,1,1,1,2,2
17,2,2,0,1,2,0,1,1,3,3,0,0,4,1,2,0,1,3,3,5,5,0,1,2,0,0,1,2,0,1
18,5,1,2,0,1,1,0,2,2,5,5,1,1,3,3,0,0,1,1,4,2,0,0,1,1,1,2,3,3,0
19,1,0,1,2,0,0,4,1,1,3,3,0,0,1,1,4,1,1,0,1,3,3,5,5,5,5,1,2,2,2
20,0,1,3,3,0,0,1,1,5,1,2,2,2,0,1,1,1,5,5,1,1,1,1,2,0,0,1,1,1,4
21,0,0,1,1,2,2,2,5,1,1,1,0,1,1,1,1,0,1,3,3,0,0,1,1,2,2,0,0,0,4
22,4,1,1,0,0,0,1,2,5,0,1,3,3,0,2,2,0,1,1,0,1,1,2,0,1,1,2,0,1,4
23,1,2,2,0,1,1,3,3,5,5,0,1,1,1,0,0,2,2,2,0,1,3,3,0,0,1,1,0,0,4
24,2,5,5,1,1,1,0,0,2,2,0,1,1,2,3,3,0,0,1,1,0,2,3,3,5,5,1,1,0,1
25,1,0,3,3,0,0,1,1,0,2,3,3,0,0,1,1,1,2,0,2,2,0,1,1,1,3,3,0,0,1
