1,1,1,1,2,2,0,0,1,1,0,3,3,0,0,1,1,0,1,2,2,0,1,1,1,0,1,3,3,0,2
2,2,5,1,1,0,2,2,2,5,1,1,0,4,1,1,3,3,5,0,1,2,0,1,2,3,3,0,0,1,1
3,0,5,0,1,3,3,0,0,1,1,1,2,2,0,0,1,1,3,3,0,0,1,1,1,1,0,2,2,3,3
4,3,3,0,0,1,1,1,1,3,3,5,5,0,1,2,2,2,0,1,4,1,2,3,3,5,5,1,1,0,1
5,1,1,2,0,1,1,3,3,0,2,2,0,1,2,2,0,1,1,1,3,3,5,5,5,5,1,1,1,1,0
6,0,2,3,3,0,0,1,1,2,0,0,0,1,3,3,5,5,0,0,1,1,3,3,0,2,2,0,1,2,0
7,5,0,1,2,2,0,1,3,3,0,0,0,1,1,1,2,0,1,2,0,0,1,1,0,1,1,1,0,1,1
8,1,2,0,0,1,2,0,0,1,4,1,1,2,0,1,1,0,0,1,2,2,0,1,1,5,5,1,3,3,0
9,5,1,1,1,0,1,1,2,0,1,2,5,1,2,0,1,1,0,1,3,3,0,5,1,1,2,2,2,0,1
10,4,0,0,0,0,3,3,0,2,2,0,1,1,1,0,4,2,2,0,0,1,1,1,3,3,0,0,0,1,1
11,1,1,2,0,1,1,2,0,5,0,0,1,1,0,0,4,1,0,1,1,1,1,2,0,1,3,3,0,0,2
12,3,3,0,0,1,1,5,5,5,1,1,2,0,1,1,4,0,1,1,1,0,1,1,2,2,0,0,0,1,1
13,2,0,1,1,0,1,4,1,5,5,5,1,3,3,0,0,1,2,0,0,1,2,2,0,5,5,5,1,2,3
14,1,1,1,3,3,0,0,0,1,4,5,5,5,1,2,2,0,1,1,1,2,2,0,1,1,2,5,2,3,3
15,3,0,0,0,1,1,2,2,0,1,1,1,3,3,3,0,0,5,1,2,0,0,1,2,2,0,1,1,2,0
16,2,2,2,0,0,0,0,0,3,3,0,0,4,1,1,0,1,2,2,5,4,1,2,0,1,1,1,3,0,0
17,1,3,3,0,0,1,1,1,2,2,0,1,4,2,0,1,2,3,3,5,5,1,1,1,0,3,3,0,0,1
18,5,0,0,2,2,2,3,3,0,5,5,2,2,0,0,1,1,1,0,4,1,0,1,3,3,0,0,1,1,2
19,0,0,1,1,0,1,4,1,1,3,3,0,0,1,1,4,2,0,1,1,3,3,5,5,5,5,1,1,2,2
20,0,2,3,3,0,0,1,2,5,0,0,1,1,2,2,3,3,5,5,1,1,0,1,1,1,0,2,2,0,4
21,1,1,1,0,1,1,0,5,1,1,2,0,0,0,1,1,1,2,3,3,0,0,1,1,2,2,0,1,1,4
22,4,0,0,1,2,2,2,0,5,1,1,3,3,0,0,0,1,1,2,2,0,1,1,2,0,1,1,1,1,4
23,1,1,2,2,0,1,1,1,5,5,1,1,1,1,3,3,0,0,0,1,2,2,2,0,1,1,0,0,0,4
24,2,5,5,1,3,3,0,0,1,1,2,2,2,0,1,1,3,3,0,0,1,1,1,1,5,5,1,1,1,1
25,0,1,1,1,1,0,1,1,2,2,3,3,0,0,1,2,0,1,1,0,1,3,3,0,0,1,2,0,1,1
