1,0,2,3,3,0,0,1,1,1,0,1,2,2,0,1,1,0,3,3,0,0,1,1,2,0,0,1,1,0,1
2,3,5,0,0,0,2,2,2,5,3,3,0,4,1,1,2,0,5,1,2,2,0,1,1,1,1,0,0,1,3
3,2,5,2,3,3,0,0,1,1,0,1,3,3,0,0,1,1,1,0,1,1,2,2,3,3,0,0,1,1,1
4,1,0,1,1,1,0,0,1,3,3,5,5,0,1,2,2,2,0,0,4,1,3,3,0,5,5,1,2,2,0
5,1,1,1,2,2,0,1,3,3,0,0,1,1,2,0,0,1,1,1,3,3,5,5,5,5,1,1,1,1,2
6,0,1,1,1,1,3,3,0,2,2,0,1,1,3,3,5,5,0,0,1,1,1,1,0,1,2,2,3,3,0
7,5,0,0,1,2,0,1,1,2,2,0,0,1,1,1,1,3,3,0,0,1,1,2,0,1,3,3,0,0,1
8,1,0,0,0,0,1,1,0,1,4,2,2,2,0,1,1,0,0,1,1,0,3,3,0,5,5,1,1,2,2
9,5,1,2,0,0,1,2,0,1,1,0,5,1,1,2,0,0,1,1,1,2,2,5,1,2,3,3,1,0,0
10,4,2,0,2,3,3,0,0,0,1,2,0,1,2,0,4,1,1,0,3,3,0,0,1,1,1,2,2,0,1
11,2,0,1,1,0,1,1,1,5,1,1,1,3,3,0,4,2,0,1,1,0,0,1,1,2,2,0,3,3,0
12,1,1,1,0,1,2,5,5,5,1,3,3,0,0,1,4,1,2,2,2,0,0,1,3,3,0,0,0,1,1
13,0,3,3,0,0,1,4,2,5,5,5,0,1,1,3,3,0,2,2,0,1,1,1,2,5,5,5,1,1,1
14,0,1,1,1,2,0,1,1,1,4,5,5,5,1,2,3,3,0,0,0,1,2,2,0,1,1,5,0,2,3
15,1,2,0,1,3,3,0,0,1,1,2,0,0,0,1,1,3,5,0,2,2,0,1,2,0,1,1,1,1,2
16,2,0,0,0,1,1,1,1,3,3,0,0,4,1,0,1,2,2,2,5,4,1,1,1,3,3,0,0,1,1
17,1,1,3,3,0,0,1,2,2,2,0,1,4,1,1,2,0,3,3,5,5,1,1,1,0,0,2,2,0,1
18,5,1,2,2,0,1,3,3,0,5,5,1,1,2,0,1,1,1,1,4,1,0,1,1,2,2,3,3,0,0
19,0,2,2,0,0,1,4,1,1,1,0,1,1,0,0,4,1,2,0,1,3,3,5,5,5,5,1,2,0,1
20,2,0,1,1,1,0,3,3,5,0,1,1,1,1,2,2,0,5,5,0,1,1,1,2,2,0,0,0,1,4
21,3,3,0,0,1,2,2,5,0,1,3,3,0,0,1,1,0,1,1,1,2,0,1,1,1,2,2,0,1,4
22,4,0,1,1,0,1,2,0,5,2,2,0,1,2,3,3,0,0,1,1,1,1,2,0,1,1,0,1,1,4
23,1,1,1,0,1,2,0,0,5,5,1,2,2,0,1,1,2,0,3,3,0,0,1,1,1,1,0,1,1,4
24,1,5,5,2,2,0,1,2,0,1,1,1,2,0,1,1,1,1,2,2,0,1,1,0,5,5,1,1,3,3
25,3,3,0,0,1,1,0,1,2,0,1,2,3,3,0,0,1,1,1,1,0,2,3,3,0,0,1,1,2,2
